dt_iso,temp_f,pressure,humidity,weather_main
2016-05-15 22:00:00 +0000 UTC,67.46,1014,68,Clouds
2016-05-15 23:00:00 +0000 UTC,66.92,1013,64,Clouds
2016-05-16 00:00:00 +0000 UTC,65.97,1014,72,Clouds
2016-05-16 01:00:00 +0000 UTC,64.42,1014,72,Clouds
2016-05-16 02:00:00 +0000 UTC,62.92,1014,72,Clouds
2016-05-16 03:00:00 +0000 UTC,61.79,1013,82,Rain
2016-05-16 04:00:00 +0000 UTC,61.47,1014,72,Clouds
2016-05-16 05:00:00 +0000 UTC,61.34,1015,77,Clouds
2016-05-16 06:00:00 +0000 UTC,60.64,1015,72,Clouds
2016-05-16 07:00:00 +0000 UTC,60.1,1014,82,Rain
2016-05-16 08:00:00 +0000 UTC,59.81,1015,72,Clouds
2016-05-16 09:00:00 +0000 UTC,60.48,1014,72,Clouds
2016-05-16 10:00:00 +0000 UTC,59.68,1014,72,Clouds
2016-05-16 11:00:00 +0000 UTC,59.36,1013,72,Clouds
2016-05-16 13:00:00 +0000 UTC,58.71,1014,77,Clouds
2016-05-16 14:00:00 +0000 UTC,59.27,1014,72,Mist
2016-05-16 15:00:00 +0000 UTC,60.21,1014,72,Haze
2016-05-16 16:00:00 +0000 UTC,60.94,1015,72,Haze
2016-05-16 17:00:00 +0000 UTC,61.88,1015,72,Haze
2016-05-16 18:00:00 +0000 UTC,63.45,1015,63,Clouds
2016-05-16 19:00:00 +0000 UTC,63.64,1014,59,Clouds
2016-05-16 20:00:00 +0000 UTC,65.23,1014,59,Clouds
2016-05-16 21:00:00 +0000 UTC,65.61,1014,59,Clouds
2016-05-16 22:00:00 +0000 UTC,65.41,1014,59,Clouds
2016-05-16 23:00:00 +0000 UTC,65.25,1013,59,Clouds
2016-05-17 00:00:00 +0000 UTC,64.67,1013,68,Clouds
2016-05-17 01:00:00 +0000 UTC,63.46,1013,68,Clouds
2016-05-17 02:00:00 +0000 UTC,62.33,1013,68,Clouds
2016-05-17 03:00:00 +0000 UTC,61.36,1013,68,Clouds
2016-05-17 04:00:00 +0000 UTC,60.91,1013,68,Clouds
2016-05-17 05:00:00 +0000 UTC,61.09,1014,68,Clouds
2016-05-17 06:00:00 +0000 UTC,61.07,1014,68,Clouds
2016-05-17 07:00:00 +0000 UTC,60.78,1014,72,Haze
2016-05-17 08:00:00 +0000 UTC,61.05,1013,77,Haze
2016-05-17 09:00:00 +0000 UTC,60.76,1013,77,Haze
2016-05-17 10:00:00 +0000 UTC,60.6,1012,77,Clouds
2016-05-17 11:00:00 +0000 UTC,60.58,1013,77,Clouds
2016-05-17 12:00:00 +0000 UTC,60.22,1013,77,Clouds
2016-05-17 13:00:00 +0000 UTC,60.48,1013,77,Clouds
2016-05-17 14:00:00 +0000 UTC,60.75,1013,82,Haze
2016-05-17 14:00:00 +0000 UTC,60.75,1013,82,Mist
2016-05-17 15:00:00 +0000 UTC,61.48,1014,77,Clouds
2016-05-17 16:00:00 +0000 UTC,62.26,1014,82,Clouds
2016-05-17 17:00:00 +0000 UTC,64.04,1014,72,Clouds
2016-05-17 18:00:00 +0000 UTC,64.17,1015,72,Clouds
2016-05-17 19:00:00 +0000 UTC,64.29,1015,72,Rain
2016-05-17 20:00:00 +0000 UTC,65.1,1015,64,Haze
2016-05-17 21:00:00 +0000 UTC,64.63,1014,82,Clouds
2016-05-17 22:00:00 +0000 UTC,64.72,1014,72,Haze
2016-05-17 23:00:00 +0000 UTC,64.85,1014,72,Haze
2016-05-18 00:00:00 +0000 UTC,63.32,1014,72,Clouds
2016-05-18 01:00:00 +0000 UTC,62.51,1014,72,Clouds
2016-05-18 02:00:00 +0000 UTC,62.38,1014,72,Clouds
2016-05-18 03:00:00 +0000 UTC,61.72,1015,68,Clouds
2016-05-18 04:00:00 +0000 UTC,61.03,1015,72,Clouds
2016-05-18 05:00:00 +0000 UTC,60.84,1016,72,Mist
2016-05-18 06:00:00 +0000 UTC,60.87,1016,72,Clouds
2016-05-18 07:00:00 +0000 UTC,61.21,1016,72,Mist
2016-05-18 08:00:00 +0000 UTC,61.34,1016,72,Clouds
2016-05-18 09:00:00 +0000 UTC,60.84,1015,72,Mist
2016-05-18 10:00:00 +0000 UTC,60.96,1015,72,Clouds
2016-05-18 11:00:00 +0000 UTC,61.02,1015,72,Clouds
2016-05-18 12:00:00 +0000 UTC,60.87,1015,72,Clouds
2016-05-18 13:00:00 +0000 UTC,60.98,1015,77,Clouds
2016-05-18 14:00:00 +0000 UTC,62.15,1016,72,Mist
2016-05-18 15:00:00 +0000 UTC,63.66,1016,72,Haze
2016-05-18 16:00:00 +0000 UTC,64.81,1016,77,Clouds
2016-05-18 17:00:00 +0000 UTC,67.5,1016,68,Haze
2016-05-18 18:00:00 +0000 UTC,69.49,1016,64,Haze
2016-05-18 19:00:00 +0000 UTC,71.24,1016,64,Haze
2016-05-18 20:00:00 +0000 UTC,71.74,1015,60,Haze
2016-05-18 21:00:00 +0000 UTC,72.27,1015,56,Haze
2016-05-18 22:00:00 +0000 UTC,70.92,1015,64,Haze
2016-05-18 23:00:00 +0000 UTC,69.26,1015,68,Haze
2016-05-19 00:00:00 +0000 UTC,68.05,1014,64,Clouds
2016-05-19 01:00:00 +0000 UTC,66.07,1014,72,Clouds
2016-05-19 02:00:00 +0000 UTC,64.22,1014,68,Clouds
2016-05-19 03:00:00 +0000 UTC,62.26,1015,72,Haze
2016-05-19 04:00:00 +0000 UTC,61.95,1015,72,Clouds
2016-05-19 05:00:00 +0000 UTC,61.25,1016,77,Clouds
2016-05-19 06:00:00 +0000 UTC,61.25,1016,77,Mist
2016-05-19 07:00:00 +0000 UTC,61.05,1016,77,Mist
2016-05-19 08:00:00 +0000 UTC,60.85,1016,77,Mist
2016-05-19 09:00:00 +0000 UTC,60.55,1015,77,Haze
2016-05-19 09:00:00 +0000 UTC,60.55,1015,77,Mist
2016-05-19 10:00:00 +0000 UTC,60.4,1015,82,Drizzle
2016-05-19 10:00:00 +0000 UTC,60.4,1015,82,Haze
2016-05-19 10:00:00 +0000 UTC,60.4,1015,82,Mist
2016-05-19 11:00:00 +0000 UTC,60.44,1014,82,Drizzle
2016-05-19 11:00:00 +0000 UTC,60.44,1014,82,Mist
2016-05-19 12:00:00 +0000 UTC,59.95,1014,77,Mist
2016-05-19 13:00:00 +0000 UTC,60.13,1014,93,Mist
2016-05-19 14:00:00 +0000 UTC,60.51,1015,77,Mist
2016-05-19 15:00:00 +0000 UTC,60.96,1015,77,Haze
2016-05-19 15:00:00 +0000 UTC,60.96,1015,77,Mist
2016-05-19 16:00:00 +0000 UTC,62.6,1015,77,Haze
2016-05-19 16:00:00 +0000 UTC,62.6,1015,77,Mist
2016-05-19 17:00:00 +0000 UTC,64.51,1015,72,Haze
2016-05-19 18:00:00 +0000 UTC,67.71,1014,72,Clouds
2016-05-19 19:00:00 +0000 UTC,70.09,1014,68,Haze
2016-05-19 20:00:00 +0000 UTC,70.68,1014,64,Clouds
2016-05-19 21:00:00 +0000 UTC,69.8,1014,60,Haze
2016-05-19 22:00:00 +0000 UTC,69.48,1013,64,Haze
2016-05-19 23:00:00 +0000 UTC,70.29,1012,68,Clouds
2016-05-20 00:00:00 +0000 UTC,68.5,1012,68,Haze
2016-05-20 01:00:00 +0000 UTC,66.27,1011,72,Clouds
2016-05-20 02:00:00 +0000 UTC,63.99,1012,72,Clouds
2016-05-20 03:00:00 +0000 UTC,61.61,1012,72,Clouds
2016-05-20 04:00:00 +0000 UTC,60.44,1012,72,Clouds
2016-05-20 05:00:00 +0000 UTC,60.44,1012,72,Mist
2016-05-20 06:00:00 +0000 UTC,60.4,1013,72,Clouds
2016-05-20 07:00:00 +0000 UTC,60.44,1013,72,Clouds
2016-05-20 08:00:00 +0000 UTC,60.4,1013,72,Clouds
2016-05-20 09:00:00 +0000 UTC,60.6,1012,67,Clouds
2016-05-20 10:00:00 +0000 UTC,60.03,1012,72,Clouds
2016-05-20 11:00:00 +0000 UTC,59.86,1012,67,Clouds
2016-05-20 12:00:00 +0000 UTC,60.1,1012,77,Drizzle
2016-05-20 13:00:00 +0000 UTC,59.67,1012,72,Clouds
2016-05-20 14:00:00 +0000 UTC,60.15,1013,72,Haze
2016-05-20 15:00:00 +0000 UTC,61.68,1013,67,Haze
2016-05-20 16:00:00 +0000 UTC,62.91,1013,63,Haze
2016-05-20 17:00:00 +0000 UTC,63.57,1013,59,Clouds
2016-05-20 18:00:00 +0000 UTC,65.1,1014,55,Clouds
2016-05-20 19:00:00 +0000 UTC,65.26,1014,55,Clouds
2016-05-20 20:00:00 +0000 UTC,66.6,1014,55,Clouds
2016-05-20 21:00:00 +0000 UTC,66.42,1014,55,Clouds
2016-05-20 22:00:00 +0000 UTC,65.71,1013,55,Clouds
2016-05-20 23:00:00 +0000 UTC,64.33,1013,55,Clouds
2016-05-21 00:00:00 +0000 UTC,63.27,1014,55,Clouds
2016-05-21 01:00:00 +0000 UTC,62.15,1014,52,Clouds
2016-05-21 02:00:00 +0000 UTC,60.03,1014,55,Clouds
2016-05-21 03:00:00 +0000 UTC,59.5,1014,67,Clouds
2016-05-21 04:00:00 +0000 UTC,59.25,1015,59,Haze
2016-05-21 05:00:00 +0000 UTC,59.47,1016,55,Clouds
2016-05-21 06:00:00 +0000 UTC,58.98,1016,55,Clouds
2016-05-21 07:00:00 +0000 UTC,58.66,1016,59,Clouds
2016-05-21 08:00:00 +0000 UTC,58.39,1016,59,Clouds
2016-05-21 09:00:00 +0000 UTC,58.32,1016,55,Clouds
2016-05-21 10:00:00 +0000 UTC,58.01,1015,59,Drizzle
2016-05-21 11:00:00 +0000 UTC,57.51,1015,55,Clouds
2016-05-21 12:00:00 +0000 UTC,56.97,1015,59,Clouds
2016-05-21 13:00:00 +0000 UTC,56.62,1015,59,Clouds
2016-05-21 14:00:00 +0000 UTC,58.06,1016,59,Clouds
2016-05-21 15:00:00 +0000 UTC,59.65,1017,55,Clouds
2016-05-21 16:00:00 +0000 UTC,61.23,1017,55,Clouds
2016-05-21 17:00:00 +0000 UTC,62.46,1017,48,Clouds
2016-05-21 18:00:00 +0000 UTC,63.75,1018,48,Clouds
2016-05-21 19:00:00 +0000 UTC,64.42,1018,45,Clouds
2016-05-21 20:00:00 +0000 UTC,64.89,1018,48,Clouds
2016-05-21 21:00:00 +0000 UTC,65.66,1018,48,Clouds
2016-05-21 22:00:00 +0000 UTC,66.04,1018,45,Clouds
2016-05-21 23:00:00 +0000 UTC,64.63,1018,45,Clouds
2016-05-22 00:00:00 +0000 UTC,63.72,1018,52,Clouds
2016-05-22 01:00:00 +0000 UTC,62.29,1018,52,Clouds
2016-05-22 02:00:00 +0000 UTC,60.21,1018,59,Clouds
2016-05-22 03:00:00 +0000 UTC,59.36,1018,59,Clouds
2016-05-22 04:00:00 +0000 UTC,58.03,1018,59,Clouds
2016-05-22 05:00:00 +0000 UTC,57.38,1019,59,Clouds
2016-05-22 06:00:00 +0000 UTC,56.5,1019,59,Clouds
2016-05-22 07:00:00 +0000 UTC,56.07,1018,59,Clouds
2016-05-22 08:00:00 +0000 UTC,54.73,1018,59,Clouds
2016-05-22 09:00:00 +0000 UTC,55.56,1018,59,Rain
2016-05-22 10:00:00 +0000 UTC,54.72,1018,59,Rain
2016-05-22 11:00:00 +0000 UTC,52.52,1018,67,Clouds
2016-05-22 12:00:00 +0000 UTC,52.27,1018,63,Clouds
2016-05-22 13:00:00 +0000 UTC,52.75,1018,67,Clouds
2016-05-22 14:00:00 +0000 UTC,56.41,1018,63,Clouds
2016-05-22 15:00:00 +0000 UTC,59.67,1019,63,Clouds
2016-05-22 16:00:00 +0000 UTC,61.92,1019,55,Clouds
2016-05-22 17:00:00 +0000 UTC,63.95,1019,52,Clouds
2016-05-22 18:00:00 +0000 UTC,65.68,1019,52,Rain
2016-05-22 19:00:00 +0000 UTC,67.12,1018,49,Clouds
2016-05-22 20:00:00 +0000 UTC,68.11,1018,49,Clouds
2016-05-22 21:00:00 +0000 UTC,68.49,1017,46,Clouds
2016-05-22 22:00:00 +0000 UTC,68.04,1017,43,Clouds
2016-05-22 23:00:00 +0000 UTC,66.83,1016,49,Clouds
2016-05-23 00:00:00 +0000 UTC,65.89,1016,55,Clouds
2016-05-23 01:00:00 +0000 UTC,64.4,1016,55,Clouds
2016-05-23 02:00:00 +0000 UTC,62.65,1016,63,Clouds
2016-05-23 03:00:00 +0000 UTC,60.39,1016,63,Clouds
2016-05-23 04:00:00 +0000 UTC,59.23,1016,63,Clouds
2016-05-23 05:00:00 +0000 UTC,57.69,1016,67,Clouds
2016-05-23 06:00:00 +0000 UTC,56.82,1016,67,Clouds
2016-05-23 07:00:00 +0000 UTC,55.53,1016,67,Clouds
2016-05-23 08:00:00 +0000 UTC,54.57,1015,67,Clouds
2016-05-23 09:00:00 +0000 UTC,53.92,1015,67,Clouds
2016-05-23 10:00:00 +0000 UTC,53.11,1015,87,Clouds
2016-05-23 11:00:00 +0000 UTC,52.7,1014,72,Clouds
2016-05-23 12:00:00 +0000 UTC,51.28,1014,87,Clouds
2016-05-23 13:00:00 +0000 UTC,54.21,1015,72,Clouds
2016-05-23 14:00:00 +0000 UTC,56.75,1015,67,Clouds
2016-05-23 15:00:00 +0000 UTC,60.64,1015,59,Clouds
2016-05-23 16:00:00 +0000 UTC,62.53,1016,52,Clouds
2016-05-23 17:00:00 +0000 UTC,63.99,1016,55,Clouds
2016-05-23 18:00:00 +0000 UTC,65.59,1016,55,Clouds
2016-05-23 19:00:00 +0000 UTC,66.67,1016,52,Clouds
2016-05-23 20:00:00 +0000 UTC,67.15,1015,52,Clouds
2016-05-23 21:00:00 +0000 UTC,66.83,1015,52,Clouds
2016-05-23 22:00:00 +0000 UTC,66.92,1015,52,Clouds
2016-05-23 23:00:00 +0000 UTC,66.07,1014,52,Clouds
2016-05-24 00:00:00 +0000 UTC,64.69,1014,55,Clouds
2016-05-24 01:00:00 +0000 UTC,62.91,1014,59,Clouds
2016-05-24 02:00:00 +0000 UTC,60.93,1014,59,Clouds
2016-05-24 03:00:00 +0000 UTC,59.52,1014,59,Clouds
2016-05-24 04:00:00 +0000 UTC,58.93,1014,63,Clouds
2016-05-24 05:00:00 +0000 UTC,58.6,1015,59,Clouds
2016-05-24 06:00:00 +0000 UTC,58.93,1015,63,Clouds
2016-05-24 07:00:00 +0000 UTC,58.91,1015,63,Clouds
2016-05-24 08:00:00 +0000 UTC,59.09,1015,67,Clouds
2016-05-24 09:00:00 +0000 UTC,59.32,1015,63,Clouds
2016-05-24 10:00:00 +0000 UTC,58.8,1015,67,Rain
2016-05-24 11:00:00 +0000 UTC,58.57,1014,63,Haze
2016-05-24 11:00:00 +0000 UTC,58.57,1014,63,Rain
2016-05-24 12:00:00 +0000 UTC,58.26,1015,63,Clouds
2016-05-24 13:00:00 +0000 UTC,58.42,1015,59,Clouds
2016-05-24 15:00:00 +0000 UTC,61.03,1016,63,Clouds
2016-05-24 15:00:00 +0000 UTC,61.75,1016,63,Clouds
2016-05-24 16:00:00 +0000 UTC,63.63,1017,52,Clouds
2016-05-24 17:00:00 +0000 UTC,65.16,1017,48,Clouds
2016-05-24 19:00:00 +0000 UTC,66.02,1018,68,Rain
2016-05-24 19:00:00 +0000 UTC,65.68,1018,68,Rain
2016-05-24 20:00:00 +0000 UTC,65.91,1018,68,Clouds
2016-05-24 21:00:00 +0000 UTC,66.92,1018,63,Clouds
2016-05-24 23:00:00 +0000 UTC,66.79,1018,56,Clouds
2016-05-24 23:00:00 +0000 UTC,66.51,1018,56,Clouds
2016-05-25 00:00:00 +0000 UTC,65.55,1018,55,Clouds
2016-05-25 01:00:00 +0000 UTC,64.69,1017,59,Clouds
2016-05-25 02:00:00 +0000 UTC,63.14,1018,63,Clouds
2016-05-25 03:00:00 +0000 UTC,61.59,1018,67,Clouds
2016-05-25 04:00:00 +0000 UTC,60.08,1018,59,Clouds
2016-05-25 05:00:00 +0000 UTC,60.44,1019,63,Clouds
2016-05-25 06:00:00 +0000 UTC,59.68,1019,68,Rain
2016-05-25 07:00:00 +0000 UTC,59.07,1018,67,Clouds
2016-05-25 08:00:00 +0000 UTC,58.91,1019,67,Rain
2016-05-25 09:00:00 +0000 UTC,57.49,1018,67,Clouds
2016-05-25 10:00:00 +0000 UTC,56.07,1018,67,Clouds
2016-05-25 11:00:00 +0000 UTC,56.39,1018,82,Clouds
2016-05-25 12:00:00 +0000 UTC,55.8,1018,67,Clouds
2016-05-25 13:00:00 +0000 UTC,55.98,1018,77,Rain
2016-05-25 15:00:00 +0000 UTC,60.31,1019,63,Clouds
2016-05-25 15:00:00 +0000 UTC,60.66,1019,63,Clouds
2016-05-25 16:00:00 +0000 UTC,62.51,1019,59,Clouds
2016-05-25 17:00:00 +0000 UTC,64.71,1020,52,Clouds
2016-05-25 19:00:00 +0000 UTC,65.93,1020,49,Clouds
2016-05-25 19:00:00 +0000 UTC,67.19,1020,46,Clouds
2016-05-25 20:00:00 +0000 UTC,66.94,1020,52,Clouds
2016-05-25 21:00:00 +0000 UTC,66.97,1020,46,Clouds
2016-05-25 23:00:00 +0000 UTC,66.96,1020,49,Clouds
2016-05-25 23:00:00 +0000 UTC,66.79,1020,49,Clouds
2016-05-26 00:00:00 +0000 UTC,65.91,1020,52,Clouds
2016-05-26 01:00:00 +0000 UTC,63.7,1019,59,Clouds
2016-05-26 02:00:00 +0000 UTC,62.53,1019,59,Clouds
2016-05-26 03:00:00 +0000 UTC,61.16,1019,59,Clouds
2016-05-26 04:00:00 +0000 UTC,59.54,1020,63,Clouds
2016-05-26 05:00:00 +0000 UTC,57.78,1020,67,Clouds
2016-05-26 06:00:00 +0000 UTC,57.06,1020,67,Clouds
2016-05-26 07:00:00 +0000 UTC,55.74,1019,72,Clouds
2016-05-26 08:00:00 +0000 UTC,55.26,1019,72,Clouds
2016-05-26 09:00:00 +0000 UTC,56.03,1019,72,Clouds
2016-05-26 10:00:00 +0000 UTC,55.62,1019,67,Clouds
2016-05-26 11:00:00 +0000 UTC,56.12,1018,67,Clouds
2016-05-26 12:00:00 +0000 UTC,56.3,1018,67,Clouds
2016-05-26 13:00:00 +0000 UTC,56.86,1018,67,Clouds
2016-05-26 15:00:00 +0000 UTC,60.06,1019,72,Clouds
2016-05-26 15:00:00 +0000 UTC,60.39,1019,72,Clouds
2016-05-26 16:00:00 +0000 UTC,62.01,1019,67,Clouds
2016-05-26 17:00:00 +0000 UTC,63.59,1019,67,Clouds
2016-05-26 19:00:00 +0000 UTC,66.04,1019,59,Clouds
2016-05-26 19:00:00 +0000 UTC,66.24,1019,59,Clouds
2016-05-26 20:00:00 +0000 UTC,66.6,1018,59,Clouds
2016-05-26 21:00:00 +0000 UTC,69.01,1018,63,Clouds
2016-05-26 23:00:00 +0000 UTC,68.88,1017,60,Clouds
2016-05-26 23:00:00 +0000 UTC,68.83,1017,60,Clouds
2016-05-27 00:00:00 +0000 UTC,67.75,1016,60,Clouds
2016-05-27 01:00:00 +0000 UTC,65.48,1016,63,Clouds
2016-05-27 02:00:00 +0000 UTC,63.86,1016,63,Clouds
2016-05-27 03:00:00 +0000 UTC,61.63,1016,68,Clouds
2016-05-27 04:00:00 +0000 UTC,60.12,1016,72,Clouds
2016-05-27 05:00:00 +0000 UTC,60.48,1016,68,Clouds
2016-05-27 06:00:00 +0000 UTC,59.77,1016,68,Clouds
2016-05-27 07:00:00 +0000 UTC,59.76,1016,72,Clouds
2016-05-27 08:00:00 +0000 UTC,60.3,1016,72,Clouds
2016-05-27 09:00:00 +0000 UTC,61.11,1016,72,Clouds
2016-05-27 10:00:00 +0000 UTC,60.82,1015,72,Clouds
2016-05-27 11:00:00 +0000 UTC,60.6,1015,72,Clouds
2016-05-27 12:00:00 +0000 UTC,59.61,1015,77,Mist
2016-05-27 12:00:00 +0000 UTC,59.61,1015,77,Rain
2016-05-27 13:00:00 +0000 UTC,59.58,1015,77,Drizzle
2016-05-27 15:00:00 +0000 UTC,62.01,1015,77,Clouds
2016-05-27 15:00:00 +0000 UTC,61.57,1015,77,Clouds
2016-05-27 16:00:00 +0000 UTC,61.7,1015,77,Clouds
2016-05-27 17:00:00 +0000 UTC,63.57,1015,72,Clouds
2016-05-27 19:00:00 +0000 UTC,68.22,1014,68,Clouds
2016-05-27 19:00:00 +0000 UTC,68.02,1014,68,Clouds
2016-05-27 20:00:00 +0000 UTC,68.47,1014,68,Clouds
2016-05-27 21:00:00 +0000 UTC,70.18,1013,60,Clouds
2016-05-27 23:00:00 +0000 UTC,69.91,1012,64,Clouds
2016-05-27 23:00:00 +0000 UTC,70.14,1012,64,Clouds
2016-05-28 00:00:00 +0000 UTC,67.1,1012,72,Clouds
2016-05-28 01:00:00 +0000 UTC,64.27,1013,68,Clouds
2016-05-28 02:00:00 +0000 UTC,63.32,1012,77,Haze
2016-05-28 03:00:00 +0000 UTC,61.68,1013,68,Clouds
2016-05-28 04:00:00 +0000 UTC,60.66,1013,68,Clouds
2016-05-28 05:00:00 +0000 UTC,60.04,1013,87,Clouds
2016-05-28 06:00:00 +0000 UTC,60.3,1013,77,Clouds
2016-05-28 07:00:00 +0000 UTC,60.12,1013,77,Clouds
2016-05-28 08:00:00 +0000 UTC,60.28,1012,72,Clouds
2016-05-28 09:00:00 +0000 UTC,60.35,1012,72,Clouds
2016-05-28 10:00:00 +0000 UTC,59.88,1011,72,Mist
2016-05-28 11:00:00 +0000 UTC,59.22,1011,77,Fog
2016-05-28 12:00:00 +0000 UTC,59.02,1011,77,Mist
2016-05-28 13:00:00 +0000 UTC,59.65,1012,77,Mist
2016-05-28 15:00:00 +0000 UTC,60.06,1013,77,Haze
2016-05-28 15:00:00 +0000 UTC,60.06,1013,77,Mist
2016-05-28 15:00:00 +0000 UTC,60.13,1013,77,Haze
2016-05-28 15:00:00 +0000 UTC,60.13,1013,77,Mist
2016-05-28 16:00:00 +0000 UTC,60.84,1013,77,Drizzle
2016-05-28 16:00:00 +0000 UTC,60.84,1013,77,Mist
2016-05-28 16:00:00 +0000 UTC,60.84,1013,77,Haze
2016-05-28 17:00:00 +0000 UTC,61.7,1013,77,Drizzle
2016-05-28 17:00:00 +0000 UTC,61.7,1013,77,Mist
2016-05-28 17:00:00 +0000 UTC,61.7,1013,77,Haze
2016-05-28 19:00:00 +0000 UTC,65.12,1014,72,Haze
2016-05-28 19:00:00 +0000 UTC,65.44,1014,72,Haze
2016-05-28 20:00:00 +0000 UTC,69.06,1013,68,Haze
2016-05-28 21:00:00 +0000 UTC,69.3,1013,68,Haze
2016-05-28 23:00:00 +0000 UTC,67.08,1012,77,Clouds
2016-05-28 23:00:00 +0000 UTC,67.14,1012,77,Clouds
2016-05-29 00:00:00 +0000 UTC,64.27,1013,72,Clouds
2016-05-29 01:00:00 +0000 UTC,62.96,1013,72,Clouds
2016-05-29 02:00:00 +0000 UTC,61.59,1014,77,Mist
2016-05-29 03:00:00 +0000 UTC,60.87,1014,77,Clouds
2016-05-29 04:00:00 +0000 UTC,60.3,1015,77,Mist
2016-05-29 05:00:00 +0000 UTC,60.19,1016,77,Mist
2016-05-29 06:00:00 +0000 UTC,59.5,1015,82,Haze
2016-05-29 06:00:00 +0000 UTC,59.5,1015,82,Mist
2016-05-29 07:00:00 +0000 UTC,59.68,1015,100,Rain
2016-05-29 07:00:00 +0000 UTC,59.68,1015,100,Mist
2016-05-29 08:00:00 +0000 UTC,59.59,1015,93,Mist
2016-05-29 09:00:00 +0000 UTC,59.36,1015,77,Rain
2016-05-29 09:00:00 +0000 UTC,59.36,1015,77,Mist
2016-05-29 10:00:00 +0000 UTC,59.16,1015,82,Haze
2016-05-29 10:00:00 +0000 UTC,59.16,1015,82,Mist
2016-05-29 11:00:00 +0000 UTC,58.78,1015,82,Mist
2016-05-29 12:00:00 +0000 UTC,58.68,1015,82,Drizzle
2016-05-29 12:00:00 +0000 UTC,58.68,1015,82,Rain
2016-05-29 12:00:00 +0000 UTC,58.68,1015,82,Mist
2016-05-29 13:00:00 +0000 UTC,58.93,1016,82,Haze
2016-05-29 13:00:00 +0000 UTC,58.93,1016,82,Mist
2016-05-29 13:00:00 +0000 UTC,58.93,1016,82,Fog
2016-05-29 15:00:00 +0000 UTC,59.43,1017,82,Mist
2016-05-29 15:00:00 +0000 UTC,59.43,1017,82,Fog
2016-05-29 15:00:00 +0000 UTC,59.43,1017,82,Haze
2016-05-29 15:00:00 +0000 UTC,59.47,1017,82,Mist
2016-05-29 15:00:00 +0000 UTC,59.47,1017,82,Haze
2016-05-29 16:00:00 +0000 UTC,60.82,1018,82,Haze
2016-05-29 16:00:00 +0000 UTC,60.82,1018,82,Drizzle
2016-05-29 16:00:00 +0000 UTC,60.82,1018,82,Mist
2016-05-29 17:00:00 +0000 UTC,61.93,1017,77,Rain
2016-05-29 17:00:00 +0000 UTC,61.93,1017,77,Haze
2016-05-29 17:00:00 +0000 UTC,61.93,1017,77,Drizzle
2016-05-29 17:00:00 +0000 UTC,61.93,1017,77,Mist
2016-05-29 19:00:00 +0000 UTC,64.08,1017,68,Mist
2016-05-29 19:00:00 +0000 UTC,64.08,1017,68,Mist
2016-05-29 20:00:00 +0000 UTC,64.94,1017,63,Haze
2016-05-29 21:00:00 +0000 UTC,64.74,1017,63,Haze
2016-05-29 22:00:00 +0000 UTC,65.61,1016,63,Clouds
2016-05-29 23:00:00 +0000 UTC,65.66,1016,63,Haze
2016-05-30 00:00:00 +0000 UTC,65.19,1016,63,Haze
2016-05-30 01:00:00 +0000 UTC,64.92,1016,63,Clouds
2016-05-30 02:00:00 +0000 UTC,63.39,1016,72,Haze
2016-05-30 03:00:00 +0000 UTC,61.88,1016,72,Clouds
2016-05-30 04:00:00 +0000 UTC,61.39,1016,72,Clouds
2016-05-30 05:00:00 +0000 UTC,61.32,1017,68,Clouds
2016-05-30 06:00:00 +0000 UTC,61.3,1017,72,Clouds
2016-05-30 07:00:00 +0000 UTC,61.16,1017,72,Clouds
2016-05-30 08:00:00 +0000 UTC,60.94,1017,72,Haze
2016-05-30 09:00:00 +0000 UTC,60.55,1017,82,Mist
2016-05-30 09:00:00 +0000 UTC,60.55,1017,82,Rain
2016-05-30 10:00:00 +0000 UTC,59.7,1016,82,Rain
2016-05-30 10:00:00 +0000 UTC,59.7,1016,82,Mist
2016-05-30 10:00:00 +0000 UTC,59.7,1016,82,Drizzle
2016-05-30 11:00:00 +0000 UTC,59.97,1016,100,Mist
2016-05-30 11:00:00 +0000 UTC,59.97,1016,100,Rain
2016-05-30 11:00:00 +0000 UTC,59.97,1016,100,Drizzle
2016-05-30 12:00:00 +0000 UTC,60.22,1016,82,Rain
2016-05-30 12:00:00 +0000 UTC,60.22,1016,82,Mist
2016-05-30 12:00:00 +0000 UTC,60.22,1016,82,Drizzle
2016-05-30 13:00:00 +0000 UTC,59.88,1016,82,Rain
2016-05-30 13:00:00 +0000 UTC,59.88,1016,82,Mist
2016-05-30 13:00:00 +0000 UTC,59.88,1016,82,Drizzle
2016-05-30 15:00:00 +0000 UTC,61.12,1017,88,Rain
2016-05-30 15:00:00 +0000 UTC,61.12,1017,88,Mist
2016-05-30 15:00:00 +0000 UTC,61.38,1017,88,Rain
2016-05-30 15:00:00 +0000 UTC,61.38,1017,88,Mist
2016-05-30 16:00:00 +0000 UTC,62.37,1017,77,Rain
2016-05-30 16:00:00 +0000 UTC,62.37,1017,77,Mist
2016-05-30 17:00:00 +0000 UTC,63.5,1017,77,Clouds
2016-05-30 19:00:00 +0000 UTC,66.0,1016,68,Haze
2016-05-30 19:00:00 +0000 UTC,66.16,1016,68,Haze
2016-05-30 20:00:00 +0000 UTC,68.22,1016,64,Clouds
2016-05-30 21:00:00 +0000 UTC,70.29,1015,64,Clouds
